latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,elevation,slope,aspect,hist_temp,hist_humidity,hist_wind_speed,hist_wind_dir
36.4194,-119.8197,305.3,2020-01-01,1845,46,280.8,D,,,,10.1,78,4.0,153
39.2679,-121.6165,300.3,2020-01-02,2106,35,287.4,D,739.4583740234375,89.99703979492188,248.1920318603516,14.4,62,13.1,328
39.0582,-122.9476,304.2,2020-01-02,1927,58,283.6,D,1634.19873046875,89.9964828491211,276.3395080566406,10.2,67,9.6,304
40.9782,-122.3513,335.6,2020-01-02,2107,90,281.4,D,891.016357421875,89.99116516113281,33.70351791381836,10.3,50,1.8,101
38.2006,-120.5829,303.2,2020-01-02,2106,55,283.7,D,1915.318359375,89.99549865722656,278.11767578125,12.8,60,11.2,303
39.0808,-122.1803,300.4,2020-01-02,2106,35,287.8,D,1386.7415771484375,89.99700164794922,318.806640625,15.0,49,13.8,319
38.3913,-120.9307,300.5,2020-01-03,1832,38,268.4,D,1737.5880126953125,89.99675750732422,23.956789016723636,10.3,67,2.3,252
36.0351,-119.3394,306.0,2020-01-03,1832,63,285.3,D,,,,7.3,89,2.4,117
39.5318,-118.5542,302.1,2020-01-04,2054,48,289.0,D,,,,9.9,43,16.3,45
39.5298,-118.5663,311.7,2020-01-04,2054,68,289.3,D,,,,9.9,43,16.3,45
38.3995,-120.934,308.5,2020-01-04,1915,67,286.8,D,1745.571044921875,89.99838256835938,23.959640502929688,10.6,85,1.8,349
38.3891,-120.9357,314.3,2020-01-06,1902,68,283.4,D,1707.6104736328125,89.9893798828125,90.03032684326172,9.0,76,7.3,189
37.0715,-119.3842,327.6,2020-01-06,2041,76,285.0,D,,,,10.0,50,4.1,232
37.9184,-120.001,312.8,2020-01-06,2042,73,284.9,D,,,,12.3,30,5.0,210
35.648,-120.4174,302.8,2020-01-06,1903,54,285.3,D,,,,11.6,52,18.9,72
37.0611,-119.3931,306.5,2020-01-06,2041,61,282.5,D,,,,12.3,36,3.3,229
40.7788,-122.7003,300.2,2020-01-07,607,21,271.9,N,896.28759765625,89.9981460571289,125.54518127441406,-0.3,88,4.7,293
36.1514,-121.12,310.1,2020-01-07,2124,70,283.4,D,,,,15.6,45,2.5,172
40.8041,-122.6595,308.4,2020-01-07,2125,0,271.2,D,731.089599609375,89.99826049804688,29.361602783203125,6.5,57,4.7,157
38.2313,-120.5941,304.3,2020-01-07,2124,59,273.2,D,2155.2646484375,89.9974594116211,61.392208099365234,14.6,33,8.7,210
37.974,-120.0986,311.5,2020-01-07,2124,71,283.1,D,,,,11.9,31,9.2,169
37.0742,-119.3773,303.3,2020-01-08,1850,55,277.0,D,,,,6.2,52,7.1,229
34.3612,-118.9619,304.7,2020-01-08,1851,59,287.1,D,-32768.0,0.0,-0.0,13.5,47,3.6,143
35.5939,-120.3125,339.7,2020-01-08,1851,92,283.0,D,,,,8.0,74,4.3,270
37.9053,-120.037,334.3,2020-01-09,2112,0,276.2,D,,,,4.3,72,11.7,281
37.9142,-120.039,383.3,2020-01-09,2112,87,283.5,D,,,,4.2,72,11.7,281
37.943,-120.0277,317.1,2020-01-09,2112,59,272.0,D,,,,5.3,58,9.5,281
39.8293,-120.517,302.5,2020-01-09,2113,53,273.2,D,-7.9850921630859375,89.9681625366211,269.91802978515625,1.2,62,13.1,344
35.7377,-120.6237,300.0,2020-01-10,1839,20,285.2,D,,,,7.4,83,2.3,72
37.9222,-120.0217,308.7,2020-01-10,1838,67,282.3,D,,,,7.7,25,1.8,217
37.9149,-120.0228,308.9,2020-01-10,2155,68,283.4,D,,,,7.5,42,4.7,247
37.051,-119.2495,301.4,2020-01-10,1838,47,278.8,D,,,,3.1,69,5.2,214
34.7187,-118.3095,302.4,2020-01-11,2059,52,286.6,D,-32768.0,0.0,-0.0,11.8,47,28.9,253
34.7868,-118.5188,345.3,2020-01-11,2059,89,285.0,D,-32768.0,0.0,-0.0,9.9,49,36.3,263
34.7886,-118.5075,360.4,2020-01-11,2059,94,286.0,D,-32768.0,0.0,-0.0,9.9,49,36.3,263
34.7904,-118.4961,307.5,2020-01-11,2059,18,285.9,D,-32768.0,0.0,-0.0,9.9,49,36.3,263
35.6679,-120.9142,302.0,2020-01-12,2142,50,288.1,D,,,,11.3,54,13.1,344
35.6697,-120.8941,312.0,2020-01-12,2142,72,286.7,D,,,,11.0,47,13.4,5
34.4156,-118.7857,300.7,2020-01-13,2047,39,289.8,D,-32768.0,0.0,-0.0,13.9,50,8.1,225
37.1561,-120.6025,308.3,2020-01-13,2048,65,285.0,D,,,,13.2,59,7.4,321
38.7763,-120.5224,305.1,2020-01-13,2048,24,277.6,D,565.8943481445312,89.99817657470703,346.74713134765625,3.7,78,14.2,204
37.1635,-120.6248,328.3,2020-01-13,2048,86,286.8,D,,,,13.2,59,7.4,321
37.9872,-120.0244,332.1,2020-01-13,1909,88,283.2,D,,,,4.5,50,5.5,203
37.0397,-119.3476,302.2,2020-01-14,1814,51,280.1,D,,,,7.0,47,4.0,243
35.6467,-120.5809,304.8,2020-01-14,2130,60,287.8,D,,,,12.2,53,16.1,310
37.5293,-120.9059,300.3,2020-01-14,2130,29,287.4,D,,,,12.7,56,9.9,327
37.0418,-119.3803,316.6,2020-01-14,1814,72,279.3,D,,,,7.0,47,4.0,243
34.3623,-118.957,302.1,2020-01-15,1857,51,285.7,D,-32768.0,0.0,-0.0,14.0,39,3.8,107
37.3343,-119.3864,353.6,2020-01-15,2035,97,274.8,D,,,,6.6,26,3.7,299
35.6166,-120.3747,313.2,2020-01-15,1857,73,285.4,D,,,,8.3,63,16.1,80
35.754,-120.9805,304.0,2020-01-15,1857,0,283.9,D,,,,7.0,73,5.3,62
36.2261,-119.088,300.5,2020-01-16,2118,38,289.2,D,,,,15.1,39,12.8,148
36.2688,-119.1788,317.1,2020-01-16,2118,77,290.0,D,,,,15.2,39,12.8,148
36.4384,-119.4491,332.1,2020-01-16,2118,88,290.8,D,,,,14.1,52,20.4,134
36.439,-119.5978,306.8,2020-01-16,2118,64,288.8,D,,,,14.4,48,21.9,132
37.3294,-119.3773,314.1,2020-01-16,2118,47,273.7,D,,,,-0.3,87,7.5,235
36.6288,-120.5986,303.4,2020-01-17,1845,56,275.8,D,,,,9.1,74,6.1,298
36.6781,-120.6817,313.0,2020-01-17,1845,73,276.9,D,,,,8.9,65,4.0,270
36.4291,-119.5927,300.7,2020-01-18,2106,40,282.4,D,,,,11.3,57,5.7,342
37.9306,-119.9682,322.6,2020-01-21,1820,66,274.0,D,,,,6.4,66,2.1,121
35.3566,-118.9772,303.0,2020-01-22,1903,40,289.4,D,,,,15.3,50,2.4,117
35.6549,-120.5838,303.3,2020-01-22,1903,56,285.0,D,,,,13.0,80,3.7,119
36.3779,-120.1211,302.7,2020-01-22,1903,53,289.0,D,,,,15.3,60,2.1,149
36.047,-120.9497,303.9,2020-01-23,2124,47,292.6,D,,,,17.2,63,1.5,166
37.043,-119.3652,302.8,2020-01-23,2124,54,288.0,D,,,,13.1,61,5.8,240
35.6589,-120.7599,327.7,2020-01-23,2124,85,290.7,D,,,,15.1,67,6.4,43
34.1237,-117.9331,308.1,2020-01-24,1851,61,295.8,D,,,,18.3,43,7.2,183
37.9865,-120.0152,323.8,2020-01-24,1851,83,287.2,D,,,,9.9,62,4.0,80
36.6636,-121.2643,301.3,2020-01-24,1851,46,287.3,D,,,,14.8,73,3.4,328
34.2279,-118.0611,317.4,2020-01-24,1851,78,287.0,D,-32768.0,0.0,-0.0,11.1,42,3.3,186
37.0841,-119.3684,324.6,2020-01-24,1851,83,283.4,D,,,,12.8,52,2.9,263
34.7717,-118.4469,394.3,2020-01-27,2059,75,299.3,D,-32768.0,0.0,-0.0,14.8,44,10.1,88
37.8601,-119.9263,309.4,2020-01-27,2100,68,273.4,D,,,,12.0,59,9.7,270
37.8598,-119.9329,305.2,2020-01-27,1921,61,281.2,D,,,,12.7,47,4.7,293
34.7554,-118.4313,374.3,2020-01-27,2059,87,294.5,D,-32768.0,0.0,-0.0,14.8,44,10.1,88
34.7627,-118.4448,313.6,2020-01-27,2059,29,292.8,D,-32768.0,0.0,-0.0,14.7,44,10.1,88
35.839,-119.1905,307.2,2020-01-28,1827,65,286.4,D,,,,12.8,61,1.8,191
37.8339,-119.939,321.2,2020-01-28,2143,81,284.7,D,,,,9.3,46,8.3,268
37.8474,-119.9383,349.6,2020-01-28,2143,96,286.5,D,,,,10.3,47,8.3,268
37.0447,-120.2944,301.1,2020-01-28,2143,44,288.3,D,,,,15.3,60,11.2,312
37.8441,-119.946,348.2,2020-01-28,2143,95,286.9,D,,,,9.7,46,8.3,268
37.074,-119.4171,301.8,2020-01-29,2048,46,280.9,D,,,,9.5,43,6.6,261
39.676,-122.2391,310.4,2020-01-29,2048,37,282.2,D,1280.67236328125,89.99815368652344,170.0033721923828,15.4,51,14.2,344
39.6774,-122.2496,324.8,2020-01-29,1909,72,267.5,D,1275.6951904296875,89.97750854492188,314.8602294921875,14.0,57,15.3,345
38.791,-122.0105,301.7,2020-01-30,2131,48,290.1,D,2030.7178955078125,89.9980239868164,119.74681854248048,18.1,53,9.4,2
39.0117,-121.3976,303.2,2020-01-30,2131,55,290.1,D,537.6650390625,89.99754333496094,180.0118408203125,15.9,66,7.7,349
37.5224,-120.711,306.4,2020-01-30,2131,64,288.1,D,,,,14.7,71,7.6,295
38.1667,-121.2233,301.7,2020-01-30,2131,49,287.3,D,2222.49853515625,89.99857330322266,333.4346618652344,15.2,70,7.2,307
37.8696,-119.886,314.4,2020-01-30,2131,75,285.9,D,,,,12.8,60,8.5,258
37.0732,-119.251,315.0,2020-01-31,1857,75,280.2,D,,,,11.8,45,3.6,233
34.7667,-120.3019,306.0,2020-01-31,1858,62,291.3,D,0.0,0.0,-0.0,21.0,42,3.9,124
35.4881,-120.9711,303.0,2020-01-31,1858,54,285.7,D,,,,15.9,62,28.4,51
37.0714,-119.2398,325.4,2020-01-31,1857,84,279.1,D,,,,14.9,48,4.0,243
39.8211,-121.8715,300.1,2020-02-01,2119,25,286.8,D,280.8411865234375,89.99601745605469,269.9882202148437,14.2,79,8.6,165
36.6485,-119.4335,319.0,2020-02-03,1928,79,285.5,D,,,,6.7,49,4.7,302
36.93,-120.1654,301.4,2020-02-03,1928,46,283.7,D,,,,9.1,41,21.9,318
36.5741,-119.855,332.7,2020-02-03,2106,88,291.2,D,,,,11.1,30,18.6,324
36.4745,-119.8027,301.9,2020-02-04,2149,45,289.3,D,,,,11.0,27,5.6,15
36.5176,-119.6637,305.3,2020-02-04,1833,61,285.9,D,,,,6.8,45,4.1,315
36.5745,-119.6481,301.5,2020-02-04,1833,47,285.7,D,,,,6.9,46,4.8,312
38.739,-121.9586,305.1,2020-02-05,1915,61,288.8,D,2208.692138671875,89.99714660644531,79.69761657714844,11.5,45,6.2,7
38.8212,-120.6131,334.4,2020-02-05,2054,89,285.0,D,377.0194396972656,89.9977035522461,239.7420654296875,12.8,47,10.5,286
38.4914,-122.429,303.9,2020-02-05,1915,57,285.3,D,1308.104248046875,89.99591827392578,129.81027221679688,15.7,40,2.6,326
39.6274,-122.1133,308.3,2020-02-05,1915,67,285.1,D,1064.576171875,89.9976577758789,197.11289978027344,11.7,47,5.4,352
38.8001,-122.0037,311.8,2020-02-05,2054,72,289.7,D,2121.705322265625,89.99817657470703,203.63021850585935,15.2,39,7.8,13
37.5042,-119.7469,307.2,2020-02-06,2137,65,287.4,D,,,,10.5,53,4.0,280
39.8834,-122.0437,312.1,2020-02-06,2137,55,293.5,D,352.0245666503906,89.99760437011719,193.0050506591797,17.4,55,5.1,309
34.3597,-118.9679,306.9,2020-02-06,2136,36,294.4,D,-32768.0,0.0,-0.0,18.5,22,9.7,231
34.2679,-118.1897,317.2,2020-02-06,1821,77,288.2,D,-32768.0,0.0,-0.0,12.0,38,3.7,191
33.9623,-117.4136,320.0,2020-02-06,1821,78,291.6,D,,,,12.1,37,3.8,17
37.5072,-119.7561,315.3,2020-02-07,1903,76,287.4,D,,,,9.9,43,5.0,249
41.3812,-120.6212,304.2,2020-02-07,1902,53,280.9,D,0.0,0.0,-0.0,6.7,45,3.6,96
41.3805,-120.6264,306.7,2020-02-07,2043,64,285.1,D,5.944515228271484,89.9976577758789,216.0305328369141,8.4,40,2.9,60
36.5277,-120.1212,330.3,2020-02-07,1903,87,296.7,D,,,,15.9,37,0.8,153
38.7592,-122.1546,315.1,2020-02-08,2125,75,292.9,D,1886.870361328125,89.99923706054688,208.39285278320312,15.2,52,13.4,354
39.2565,-122.2123,303.1,2020-02-08,1946,55,290.9,D,1420.5191650390625,89.99227142333984,75.97486877441406,14.2,62,5.5,328
38.7608,-122.1425,321.8,2020-02-08,2125,81,294.1,D,1818.858642578125,89.99822998046875,180.00039672851562,15.3,52,13.4,354
35.6901,-120.6845,303.7,2020-02-09,1852,57,287.7,D,,,,10.2,56,8.2,337
35.2603,-118.9412,308.3,2020-02-09,1852,58,289.5,D,,,,12.6,59,5.8,330
35.0477,-118.8829,309.3,2020-02-09,1852,68,289.1,D,,,,10.4,69,1.6,243
35.3588,-118.9804,303.5,2020-02-09,1852,56,289.7,D,,,,12.1,61,6.0,327
37.198,-120.3312,304.5,2020-02-09,1851,59,289.3,D,,,,10.8,44,8.3,275
38.0406,-121.0442,307.2,2020-02-10,2112,65,295.6,D,1874.34033203125,34.7929801940918,198.43495178222656,18.0,35,14.9,345
37.655,-121.0906,317.4,2020-02-10,2112,78,295.1,D,,,,17.5,30,15.3,319
37.4094,-120.6921,305.4,2020-02-10,2112,48,294.1,D,,,,15.5,35,10.6,332
35.099,-119.2945,321.1,2020-02-10,2112,78,293.9,D,,,,17.1,19,6.2,291
37.2362,-120.2205,309.3,2020-02-10,2112,68,292.1,D,,,,15.8,34,11.5,316
40.6682,-120.7854,305.1,2020-02-11,1838,0,280.1,D,600.993408203125,89.99791717529297,191.30886840820312,3.9,46,4.2,149
39.1897,-123.1417,306.4,2020-02-11,2156,52,295.5,D,1241.977783203125,89.98873901367188,135.01922607421875,21.7,26,5.1,274
37.352,-120.8492,308.3,2020-02-11,1839,67,290.5,D,,,,11.5,46,3.6,315
41.9727,-121.8435,303.5,2020-02-11,2156,32,286.7,D,0.0,0.0,-0.0,11.8,33,7.6,295
41.8911,-121.8684,329.5,2020-02-12,2101,86,283.2,D,248.13333129882807,89.99913787841797,178.4547119140625,5.1,38,3.4,58
37.2776,-119.707,301.2,2020-02-12,2100,45,291.1,D,,,,13.8,36,5.9,218
41.6814,-121.9473,305.5,2020-02-12,2101,62,278.8,D,861.914794921875,89.99900817871094,262.8742980957031,7.8,39,7.0,12
33.6253,-117.358,306.4,2020-02-13,1828,49,289.0,D,,,,14.9,33,1.6,117
33.6246,-117.3643,315.2,2020-02-13,1828,73,290.0,D,,,,13.6,32,2.2,180
39.6223,-122.1131,308.6,2020-02-13,2144,48,293.8,D,1083.6046142578125,89.99840545654297,180.0091094970703,17.3,42,4.1,165
39.2517,-122.2038,310.1,2020-02-13,2143,69,296.2,D,1421.5162353515625,89.99453735351562,239.03543090820312,17.2,46,5.9,137
40.3819,-122.188,310.3,2020-02-13,1826,70,286.3,D,144.7150421142578,89.9962387084961,314.9951171875,10.6,59,4.7,351
39.35,-121.9776,305.3,2020-02-14,1909,61,287.6,D,1882.4962158203125,89.99848937988281,275.43414306640625,12.7,68,6.0,335
37.1617,-119.2908,334.3,2020-02-14,2048,77,284.4,D,,,,8.9,37,7.4,256
39.1099,-121.8639,306.6,2020-02-14,1909,64,276.3,D,1531.9346923828125,89.99468994140625,359.9848327636719,12.4,73,8.2,319
37.1674,-119.2919,301.4,2020-02-14,1910,46,281.3,D,,,,8.2,37,6.2,263
42.2721,-121.1023,306.8,2020-02-14,2049,61,280.8,D,0.0,0.0,-0.0,3.9,43,7.5,305
39.2737,-122.2409,318.6,2020-02-15,2131,79,293.6,D,1447.526611328125,89.97749328613281,314.9021301269531,17.7,49,4.6,141
39.6307,-122.1241,312.3,2020-02-15,2131,71,291.3,D,1088.589599609375,89.99791717529297,258.6864929199219,17.2,48,1.1,180
39.0236,-122.1273,301.5,2020-02-15,614,42,278.9,N,1613.7437744140625,89.99227905273438,194.04612731933597,9.0,71,4.9,197
38.7183,-121.7479,302.7,2020-02-15,2131,45,283.2,D,2230.505859375,89.99629211425781,54.46572113037109,16.5,61,2.2,351
39.5195,-122.1269,316.2,2020-02-15,2131,76,289.7,D,1624.2158203125,89.99476623535156,279.44287109375,17.4,48,4.4,125
36.7976,-119.5488,320.0,2020-02-16,1857,80,290.4,D,,,,15.8,56,4.4,235
37.4217,-119.8077,301.7,2020-02-16,1857,48,288.6,D,,,,14.1,49,5.8,266
38.4211,-120.9365,303.5,2020-02-16,1857,56,290.5,D,1858.5084228515625,89.98938751220703,180.0349578857422,12.1,62,9.4,180
39.2417,-123.0024,308.3,2020-02-17,1940,67,287.2,D,1318.8258056640625,89.99754333496094,292.61749267578125,15.4,23,2.5,8
39.237,-122.9808,315.3,2020-02-17,1940,76,288.4,D,1270.8411865234375,89.99524688720703,206.57391357421875,14.0,22,2.5,8
39.0045,-122.8398,304.3,2020-02-17,1940,53,290.7,D,1507.302978515625,89.99654388427734,319.39410400390625,16.3,34,7.9,43
38.8949,-120.551,352.5,2020-02-17,2119,97,298.0,D,236.3105926513672,89.99785614013672,160.3612823486328,14.6,14,9.0,2
39.2487,-122.9742,307.4,2020-02-17,1940,42,287.0,D,1064.8203125,89.99436950683594,135.00698852539062,15.6,23,2.5,8
37.5979,-121.2045,324.5,2020-02-18,1845,83,292.2,D,,,,14.3,21,11.1,331
39.4926,-122.6073,307.6,2020-02-18,2024,66,288.3,D,1496.1361083984375,89.96810913085938,90.01400756835938,12.4,28,7.0,78
35.9785,-121.1122,305.7,2020-02-18,1846,53,293.6,D,,,,13.5,35,2.4,117
39.8917,-121.1255,306.1,2020-02-19,2107,63,277.7,D,-18.423561096191406,89.97750091552734,135.053955078125,5.6,41,5.2,74
37.214,-120.2362,322.1,2020-02-19,2106,81,296.9,D,,,,18.4,35,5.0,291
38.9185,-122.7225,301.9,2020-02-19,1928,40,291.0,D,1661.3614501953125,89.97749328613281,225.0,12.1,37,8.9,58
38.9229,-122.7207,306.2,2020-02-19,2107,63,292.4,D,1661.357421875,89.98575592041016,116.57763671875,14.1,33,6.8,65
42.5416,-123.6145,311.3,2020-02-20,1832,71,273.5,D,0.0,0.0,-0.0,8.2,48,3.7,151
38.8721,-120.5707,305.4,2020-02-20,2150,52,291.5,D,309.5308532714844,89.99785614013672,70.35050201416016,13.1,29,12.6,211
34.2577,-116.8038,306.5,2020-02-20,1834,47,285.9,D,622.278564453125,89.99227142333984,75.96683502197266,7.9,35,10.3,115
42.5461,-123.6449,323.9,2020-02-20,2151,83,273.1,D,0.0,0.0,-0.0,12.6,37,4.3,114
34.2657,-118.1862,308.7,2020-02-20,1834,56,294.1,D,-32768.0,0.0,-0.0,16.3,26,13.6,163
41.675,-121.1343,339.7,2020-02-21,1915,92,288.1,D,156.57785034179688,89.99893951416016,201.45095825195312,9.0,35,5.5,148
42.5973,-122.6164,314.7,2020-02-21,1914,72,285.4,D,0.0,0.0,-0.0,9.3,44,3.7,259
42.1195,-124.2781,302.2,2020-02-21,2055,51,286.4,D,527.7291870117188,89.99817657470703,149.0463409423828,16.3,43,5.6,225
38.8601,-122.9986,306.9,2020-02-22,2137,54,294.1,D,1694.5491943359375,89.99604797363281,187.13169860839844,19.4,31,7.2,252
38.2462,-122.0963,310.3,2020-02-22,2137,69,294.0,D,1931.7352294921875,89.99720764160156,15.255171775817873,19.7,48,14.8,236
39.5633,-122.1116,366.1,2020-02-22,2137,100,306.4,D,1228.9266357421875,89.99760437011719,167.02029418945312,21.8,23,4.5,14
39.2339,-123.0135,317.3,2020-02-22,2137,72,294.0,D,1323.845458984375,89.99502563476562,231.34548950195312,17.8,32,11.5,270
41.7219,-122.5076,310.2,2020-02-22,2138,70,296.5,D,656.690185546875,89.9991455078125,15.521896362304688,13.0,37,2.3,39
39.7612,-122.1845,301.1,2020-02-23,1903,36,288.9,D,738.0394897460938,89.99906158447266,185.04733276367188,11.7,76,6.6,119
39.2891,-122.2499,315.3,2020-02-23,2042,68,288.8,D,1454.491455078125,89.9857406616211,63.43354797363281,13.3,71,3.6,360
40.3225,-122.8605,324.3,2020-02-23,525,100,284.7,N,451.1468811035156,89.99735260009766,94.77830505371094,11.9,35,20.5,281
37.0572,-119.9728,304.7,2020-02-23,1904,60,291.9,D,,,,15.2,57,6.3,329
36.4761,-119.2381,302.6,2020-02-23,1904,53,290.7,D,,,,15.4,67,0.8,153
40.1629,-122.3326,308.9,2020-02-24,2125,68,297.8,D,144.4464569091797,89.9956283569336,285.93096923828125,19.8,23,20.0,352
39.8533,-121.1789,317.2,2020-02-24,2125,77,279.5,D,76.75263214111328,89.9969482421875,196.6998443603516,7.7,31,8.0,10
39.6847,-122.3403,307.2,2020-02-24,2125,59,296.3,D,1495.8236083984375,89.99760437011719,346.9915466308594,21.4,15,22.4,354
38.9215,-122.0281,306.6,2020-02-25,1851,64,295.0,D,1620.66552734375,89.99654388427734,102.5335693359375,19.1,19,24.6,335
39.7543,-122.9244,307.6,2020-02-25,1851,65,284.4,D,1127.4559326171875,89.98574829101562,26.545454025268555,13.1,28,5.9,43
39.0128,-122.8674,304.3,2020-02-25,2030,0,292.8,D,1320.287841796875,89.99116516113281,326.2970275878906,22.2,28,2.3,39
35.2245,-118.196,310.1,2020-02-25,1852,49,294.1,D,,,,12.0,18,14.1,96
40.867,-120.2327,321.5,2020-02-26,2113,79,299.6,D,70.12162780761719,89.9945297241211,329.0175170898437,12.6,35,11.0,289
38.8949,-120.7748,348.4,2020-02-26,2113,95,296.3,D,413.27679443359375,89.98404693603516,90.07793426513672,19.0,35,10.0,232
39.536,-122.0776,344.2,2020-02-26,2113,93,306.6,D,1355.9747314453125,89.99642944335938,26.55245590209961,22.6,32,2.3,162
38.5104,-121.9411,320.5,2020-02-26,2113,77,301.3,D,1885.689697265625,89.9988021850586,192.99456787109372,22.0,36,2.6,74
39.2474,-122.9909,312.8,2020-02-27,1839,64,293.4,D,1086.8165283203125,89.99604797363281,262.877685546875,18.1,30,3.1,159
36.7458,-119.0426,314.4,2020-02-27,1839,73,289.5,D,,,,15.7,34,4.9,234
36.9998,-119.2358,313.6,2020-02-27,2155,74,286.8,D,,,,18.8,29,6.8,205
37.4218,-119.6694,309.6,2020-02-27,1839,65,293.5,D,,,,15.7,27,5.5,212
39.2342,-121.9248,305.1,2020-02-27,2156,34,292.4,D,1616.78125,89.99909210205078,181.63890075683597,23.7,24,6.8,360
40.5709,-122.4687,320.2,2020-02-28,1921,80,292.8,D,241.17942810058597,89.99581909179688,203.19317626953125,18.3,36,5.3,118
37.4363,-119.6511,324.2,2020-02-28,2100,82,292.4,D,,,,17.6,22,12.0,201
37.0173,-119.2547,334.5,2020-02-28,2100,78,298.0,D,,,,18.9,24,5.8,202
36.7396,-119.0266,323.9,2020-02-28,2100,66,290.3,D,,,,16.4,24,8.0,265
38.9002,-120.6169,301.2,2020-02-28,1922,37,269.6,D,226.5583953857422,89.99736022949219,294.4271850585937,16.0,24,14.5,203
38.5302,-121.8992,310.9,2020-02-29,2143,71,292.4,D,1793.6778564453125,89.99436950683594,135.00173950195312,20.5,25,5.0,150
36.616,-119.6016,305.7,2020-02-29,1827,50,282.0,D,,,,19.1,35,3.1,291
36.735,-121.6243,327.8,2020-02-29,2143,83,296.0,D,,,,13.3,61,23.4,267
38.525,-121.8931,310.7,2020-02-29,2143,70,292.9,D,1968.6773681640625,89.99893188476562,25.70984268188477,20.5,25,5.0,150
36.5016,-119.6033,310.4,2020-02-29,1827,58,293.7,D,,,,19.1,37,4.8,333
35.9993,-118.9527,323.4,2020-03-01,1910,82,290.9,D,,,,13.7,34,4.5,256
35.4473,-119.1886,319.8,2020-03-01,1910,78,295.8,D,,,,15.2,35,6.1,267
35.0746,-118.903,312.8,2020-03-01,2047,67,299.1,D,,,,15.3,35,5.1,309
36.7297,-120.1211,312.0,2020-03-01,2048,22,292.8,D,,,,15.6,31,1.1,288
36.9398,-120.1469,313.2,2020-03-01,1910,57,288.8,D,,,,13.9,40,5.8,292
36.6932,-120.0455,313.5,2020-03-02,2131,70,296.6,D,,,,17.9,17,13.3,341
36.5885,-119.537,307.2,2020-03-02,1815,63,291.5,D,,,,12.4,42,1.1,270
37.3545,-120.7914,314.2,2020-03-02,2131,74,300.9,D,,,,18.9,15,15.7,323
36.4697,-119.6742,313.8,2020-03-02,2131,67,299.0,D,,,,17.4,23,8.2,319
39.7467,-122.3732,319.4,2020-03-02,2131,52,297.7,D,1249.5499267578125,89.9964828491211,186.35862731933597,20.7,20,30.7,351
38.0819,-121.2298,339.0,2020-03-03,1857,91,300.1,D,1894.4825439453125,89.99726867675781,160.01715087890625,15.2,40,1.5,225
37.0242,-120.1925,363.9,2020-03-03,1858,100,298.4,D,,,,16.2,33,6.6,151
36.7858,-120.1454,329.3,2020-03-03,1858,85,300.6,D,,,,16.3,32,4.8,167
36.1854,-119.0476,326.9,2020-03-03,1858,82,296.2,D,,,,17.3,31,2.9,330
38.1103,-121.2352,312.7,2020-03-03,1857,70,300.0,D,2159.495361328125,89.99742126464844,75.96621704101562,15.0,41,1.9,248
39.633,-121.9804,322.9,2020-03-04,2119,70,303.6,D,1033.1412353515625,89.98578643798828,243.4237823486328,23.6,30,4.4,81
41.8539,-121.3768,315.5,2020-03-04,2120,59,304.2,D,0.0,0.0,-0.0,13.4,28,6.1,270
38.7518,-121.9607,322.4,2020-03-04,2119,78,304.1,D,2172.69287109375,89.9983139038086,237.99415588378903,23.7,25,5.1,352
39.6302,-122.2491,305.9,2020-03-05,1845,62,295.6,D,1499.959716796875,89.99884033203125,192.5344696044922,15.9,60,3.5,114
35.8941,-120.9208,306.8,2020-03-05,1846,60,288.7,D,,,,14.7,68,5.4,143
38.7874,-122.6185,311.9,2020-03-05,2202,51,296.9,D,1548.3526611328125,49.79817199707031,201.80142211914065,18.6,50,9.5,205
40.7818,-122.1521,304.3,2020-03-05,1844,38,290.4,D,974.6970825195312,89.9936294555664,90.00279235839844,16.5,38,5.8,202
36.6502,-119.3888,321.7,2020-03-05,1845,81,288.9,D,,,,19.6,39,3.5,156
38.8334,-120.473,326.4,2020-03-06,1928,84,290.1,D,318.3583068847656,89.98575592041016,333.3370056152344,15.0,37,19.3,207
37.0137,-119.2397,311.9,2020-03-06,2106,49,294.1,D,,,,17.8,38,9.6,193
38.857,-120.5695,340.6,2020-03-06,2107,92,295.3,D,478.616455078125,89.99687957763672,281.29315185546875,15.5,34,21.1,207
33.6089,-117.3372,318.5,2020-03-06,1929,59,289.6,D,,,,19.8,49,8.7,210
35.8938,-120.9085,320.8,2020-03-06,2106,73,303.4,D,,,,19.3,45,10.4,200
35.2136,-118.889,304.6,2020-03-07,1833,37,282.4,D,,,,13.5,60,6.0,197
35.0649,-118.8939,318.0,2020-03-08,1916,74,295.0,D,,,,16.3,40,7.6,335
35.0683,-118.8975,329.1,2020-03-08,2053,83,300.9,D,,,,17.8,34,10.2,321
35.8207,-119.1069,311.5,2020-03-08,1916,58,288.3,D,,,,16.7,39,3.2,243
35.7476,-119.3062,310.5,2020-03-08,1916,63,292.7,D,,,,17.6,35,6.0,163
39.6715,-122.3351,308.6,2020-03-09,2138,64,294.5,D,1609.8868408203125,89.99288177490234,296.536376953125,16.2,41,2.5,98
39.6485,-122.2053,332.8,2020-03-09,2138,88,294.2,D,879.7280883789062,89.99826049804688,314.989501953125,17.7,39,2.6,344
36.6126,-119.7038,303.2,2020-03-09,1821,45,276.5,D,,,,15.5,38,1.8,349
