latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,datetime,spread_label,hour,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_day,brightness_delta_prev,t31_delta_prev,local_density,hist_temp,hist_humidity,hist_wind_speed,hist_wind_dir,elevation,slope,aspect
35.5916,-119.2506,321.8,2020-05-05,1814,45,304.2,D,2020-05-05 18:14:00,0,18,5,126,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,26.2,16,6.5,304,,,
38.9371,-122.7176,310.0,2020-05-05,1951,51,297.5,D,2020-05-05 19:51:00,0,19,5,126,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,3.8000000000000114,5.100000000000023,0,23.4,23,9.4,302,1664.34521484375,89.98576354980469,153.44613647460938
38.9384,-122.7409,324.9,2020-05-05,2131,74,305.5,D,2020-05-05 21:31:00,0,21,5,126,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,14.899999999999975,8.0,1,25.1,24,12.7,285,1891.3564453125,89.99790954589844,121.6092300415039
39.6529,-122.1661,327.6,2020-05-06,1856,82,307.7,D,2020-05-06 18:56:00,0,18,5,127,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,13.0,10.0,0,24.2,14,24.3,339,893.59033203125,89.99711608886719,95.20408630371094
35.9684,-118.9821,328.0,2020-05-06,1857,78,309.9,D,2020-05-06 18:57:00,0,18,5,127,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,4.600000000000023,19.0,0,22.8,38,3.9,248,,,
36.3322,-119.9237,318.1,2020-05-06,2035,35,302.2,D,2020-05-06 20:35:00,0,20,5,127,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,27.9,17,13.0,341,,,
36.3201,-119.9437,321.5,2020-05-06,2035,69,301.2,D,2020-05-06 20:35:00,0,20,5,127,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,3.3999999999999773,-1.0,1,27.9,17,14.8,334,,,
39.6005,-121.8102,315.5,2020-05-07,1939,53,304.3,D,2020-05-07 19:39:00,0,19,5,128,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,9.100000000000025,20.400000000000038,0,30.5,10,16.1,318,676.6864013671875,89.99408721923828,248.18955993652344
39.6011,-121.8081,322.8,2020-05-07,2119,48,311.3,D,2020-05-07 21:19:00,0,21,5,128,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,7.300000000000011,7.0,1,34.0,8,14.5,325,668.6753540039062,89.98993682861328,198.47129821777344
39.0663,-123.2933,348.4,2020-05-07,2119,93,306.2,D,2020-05-07 21:19:00,0,21,5,128,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,-8.100000000000023,3.6999999999999886,0,28.8,13,8.7,294,1617.306884765625,89.99604797363281,7.1187744140625
39.068,-123.2817,356.5,2020-05-07,2119,98,302.5,D,2020-05-07 21:19:00,0,21,5,128,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,1,27.5,12,8.7,294,1550.290283203125,89.99896240234375,13.132562637329102
39.1704,-121.6102,325.2,2020-05-08,1844,77,305.4,D,2020-05-08 18:44:00,0,18,5,129,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,29.9,14,3.6,276,1099.8402099609375,89.9984359741211,258.68524169921875
34.0117,-117.5385,329.6,2020-05-08,1845,62,316.3,D,2020-05-08 18:45:00,0,18,5,129,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,6.400000000000034,7.900000000000034,0,30.6,27,8.0,265,,,
34.0409,-117.369,331.6,2020-05-08,1845,63,318.4,D,2020-05-08 18:45:00,0,18,5,129,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,11.600000000000025,26.799999999999955,0,30.3,27,8.4,263,,,
38.2733,-121.2555,329.5,2020-05-09,2106,80,311.5,D,2020-05-09 21:06:00,0,21,5,130,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,30.5,23,10.2,252,2479.524658203125,89.99774169921875,8.127304077148438
38.2752,-121.2435,331.4,2020-05-09,2106,81,313.9,D,2020-05-09 21:06:00,0,21,5,130,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,1,30.5,23,10.2,252,2424.50927734375,89.9976577758789,107.1078643798828
38.3815,-121.9616,323.8,2020-05-09,2106,50,312.6,D,2020-05-09 21:06:00,0,21,5,130,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,28.7,27,19.6,216,1837.6746826171875,89.99754333496094,337.38043212890625
39.0504,-123.3058,317.8,2020-05-09,2107,46,301.6,D,2020-05-09 21:07:00,0,21,5,130,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,-30.59999999999997,-4.599999999999966,0,29.7,20,9.2,239,1571.351806640625,89.99774169921875,98.13317108154295
37.716,-121.0367,327.5,2020-05-11,1915,80,304.0,D,2020-05-11 19:15:00,0,19,5,132,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,26.5,13,12.7,155,,,
34.1313,-116.3499,330.7,2020-05-11,1916,80,312.2,D,2020-05-11 19:16:00,0,19,5,132,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,26.7,14,24.4,226,558.208251953125,89.98406982421875,269.9982604980469
34.5612,-117.4018,330.5,2020-05-11,2053,58,316.6,D,2020-05-11 20:53:00,0,20,5,132,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,25.5,26,24.9,185,,,
34.0105,-117.5431,328.9,2020-05-11,2053,41,312.0,D,2020-05-11 20:53:00,0,20,5,132,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,-0.7000000000000455,-4.300000000000011,0,25.9,32,14.0,270,,,
34.038,-117.3762,333.7,2020-05-11,2053,77,313.5,D,2020-05-11 20:53:00,0,20,5,132,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,2.099999999999966,-4.899999999999977,0,24.7,38,11.1,257,,,
35.556,-119.6183,325.3,2020-05-12,2136,60,304.9,D,2020-05-12 21:36:00,0,21,5,133,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,25.5,26,13.4,294,,,
36.4574,-120.927,317.1,2020-05-13,1903,50,297.5,D,2020-05-13 19:03:00,0,19,5,134,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,16.6,28,9.9,327,,,
36.7005,-120.0804,343.8,2020-05-13,1903,91,302.1,D,2020-05-13 19:03:00,0,19,5,134,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,31.80000000000001,9.300000000000011,0,22.6,26,9.2,312,,,
35.819,-119.1335,342.9,2020-05-13,1903,89,304.7,D,2020-05-13 19:03:00,0,19,5,134,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,18.399999999999977,0.5,0,22.5,31,9.4,302,,,
34.9966,-118.8749,335.9,2020-05-13,1904,85,306.1,D,2020-05-13 19:04:00,0,19,5,134,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,10.699999999999989,9.700000000000044,0,20.5,38,11.3,343,-32768.0,0.0,-0.0
36.6961,-120.0866,316.9,2020-05-13,2042,43,302.4,D,2020-05-13 20:42:00,0,20,5,134,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,-26.900000000000038,0.2999999999999545,1,24.1,21,10.2,312,,,
34.2135,-116.9846,365.4,2020-05-14,2124,100,299.7,D,2020-05-14 21:24:00,0,21,5,135,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,13.8,48,11.3,248,355.3434143066406,89.9893798828125,90.00407409667969
34.2151,-116.9677,336.8,2020-05-14,2124,85,293.6,D,2020-05-14 21:24:00,0,21,5,135,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,-28.59999999999997,-6.099999999999966,1,13.2,48,11.3,248,381.3355407714844,89.99249267578125,44.9970817565918
36.2113,-119.0285,327.5,2020-05-14,2124,69,306.6,D,2020-05-14 21:24:00,0,21,5,135,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.6000000000000227,10.400000000000034,0,25.3,28,9.6,326,,,
34.2214,-116.9761,323.1,2020-05-15,1851,65,299.4,D,2020-05-15 18:51:00,0,18,5,136,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,-13.699999999999989,5.7999999999999545,2,15.8,34,6.6,299,376.3328857421875,89.98407745361328,359.9851379394531
34.3864,-118.8386,327.5,2020-05-15,1851,67,310.2,D,2020-05-15 18:51:00,0,18,5,136,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,26.80000000000001,20.399999999999977,0,25.9,30,4.4,351,-32768.0,0.0,-0.0
37.4059,-120.4965,327.3,2020-05-15,2030,75,298.4,D,2020-05-15 20:30:00,0,20,5,136,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,24.5,36,13.5,331,,,
38.2632,-120.3055,322.8,2020-05-16,2112,72,294.6,D,2020-05-16 21:12:00,0,21,5,137,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,19.8,34,12.2,227,1560.174560546875,89.9964370727539,153.4594268798828
36.2792,-119.217,327.1,2020-05-17,1839,74,304.8,D,2020-05-17 18:39:00,0,18,5,138,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,10.5,4.699999999999989,0,26.4,33,7.0,201,,,
34.2293,-116.9736,347.4,2020-05-17,1839,93,302.2,D,2020-05-17 18:39:00,0,18,5,138,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,24.299999999999955,2.800000000000012,0,16.0,30,14.3,223,389.324951171875,89.98407745361328,359.98602294921875
38.5532,-121.9471,307.5,2020-05-18,1921,60,292.7,D,2020-05-18 19:21:00,0,19,5,139,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,-2.0,-0.8000000000000114,0,19.1,47,14.7,208,1933.6890869140625,89.99861145019531,-0.0
38.5632,-121.9441,309.5,2020-05-18,1921,69,293.5,D,2020-05-18 19:21:00,0,19,5,139,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,-9.399999999999975,-6.699999999999989,1,19.0,47,14.7,208,1870.6876220703125,89.99227142333984,165.96580505371094
38.5582,-121.954,321.4,2020-05-18,2100,81,286.3,D,2020-05-18 21:00:00,0,21,5,139,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,2,20.2,38,14.8,221,1876.691162109375,89.99591827392578,129.80624389648438
33.8158,-117.4385,321.4,2020-05-19,1827,56,303.8,D,2020-05-19 18:27:00,0,18,5,140,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,17.9,37,8.6,268,,,
38.1259,-121.2507,321.7,2020-05-20,1909,46,304.2,D,2020-05-20 19:09:00,0,19,5,141,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,6.800000000000011,6.099999999999966,0,23.4,31,0.5,225,2380.5146484375,89.99795532226562,320.1945495605469
37.5759,-120.6825,316.6,2020-05-20,1909,61,301.3,D,2020-05-20 19:09:00,0,19,5,141,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,22.0,39,1.8,360,,,
38.974,-121.445,323.1,2020-05-20,1909,78,299.9,D,2020-05-20 19:09:00,0,19,5,141,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.8000000000000114,0.6999999999999886,0,20.5,48,7.3,200,1109.0306396484375,89.99453735351562,239.02720642089844
34.1211,-119.137,319.1,2020-05-20,1910,45,298.5,D,2020-05-20 19:10:00,0,19,5,141,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,18.9,54,11.2,222,0.0,0.0,-0.0
34.9941,-118.8847,331.5,2020-05-20,1910,80,308.0,D,2020-05-20 19:10:00,0,19,5,141,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,-4.399999999999977,1.8999999999999773,0,19.9,47,9.5,351,-32768.0,0.0,-0.0
35.8294,-119.0758,326.3,2020-05-21,1814,69,305.7,D,2020-05-21 18:14:00,0,18,5,142,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,-16.599999999999966,1.0,0,23.9,37,4.3,270,,,
39.0136,-121.3783,313.2,2020-05-21,1951,66,298.4,D,2020-05-21 19:51:00,0,19,5,142,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.5999999999999659,-0.6000000000000227,0,23.9,46,2.4,207,751.5704956054688,89.99823760986328,6.332812786102295
39.0239,-121.3805,312.6,2020-05-21,1951,61,299.0,D,2020-05-21 19:51:00,0,19,5,142,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,-10.5,-0.8999999999999773,1,23.5,48,4.3,228,706.5311279296875,89.9990463256836,72.64871215820312
34.2211,-116.9929,330.1,2020-05-21,2130,72,295.6,D,2020-05-21 21:30:00,0,21,5,142,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,-17.299999999999955,-6.599999999999966,0,16.1,35,12.1,253,346.3389892578125,89.98575592041016,116.57553100585938
39.1096,-121.8955,320.7,2020-05-21,2131,72,304.6,D,2020-05-21 21:31:00,0,21,5,142,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,14.099999999999966,28.30000000000001,0,29.2,24,7.3,169,1408.026611328125,89.99711608886719,84.81301879882812
35.8511,-120.7571,339.8,2020-05-22,1857,86,309.5,D,2020-05-22 18:57:00,0,18,5,143,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,23.1,26,14.5,316,,,
36.2337,-119.1147,345.1,2020-05-22,1857,91,307.3,D,2020-05-22 18:57:00,0,18,5,143,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,18.700000000000045,0.6999999999999886,0,24.9,40,6.1,315,,,
36.696,-120.0485,318.8,2020-05-22,1857,56,300.0,D,2020-05-22 18:57:00,0,18,5,143,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,5.300000000000011,3.3999999999999773,0,25.1,25,13.2,313,,,
36.2318,-119.1032,326.4,2020-05-22,1857,65,306.6,D,2020-05-22 18:57:00,0,18,5,143,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,-10.700000000000044,5.100000000000023,1,24.9,40,6.1,315,,,
35.9258,-119.0948,321.9,2020-05-22,1857,28,306.7,D,2020-05-22 18:57:00,0,18,5,143,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,25.9,35,8.1,328,,,
38.2573,-121.5436,327.3,2020-05-23,2119,67,316.2,D,2020-05-23 21:19:00,0,21,5,144,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,-7.699999999999989,5.599999999999966,0,29.5,11,10.8,323,2010.6488037109373,89.99790954589844,203.19943237304688
38.2589,-121.5322,335.0,2020-05-23,2119,80,310.6,D,2020-05-23 21:19:00,0,21,5,144,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,1,29.5,11,10.8,323,1979.649169921875,89.99785614013672,317.7262878417969
37.9499,-121.3627,321.8,2020-05-23,2119,33,309.9,D,2020-05-23 21:19:00,0,21,5,144,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,30.4,9,12.8,322,,,
38.3909,-121.4025,332.6,2020-05-24,1844,83,312.7,D,2020-05-24 18:44:00,0,18,5,145,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,25.8,33,4.1,15,2257.5,89.9980239868164,201.80206298828125
34.0401,-117.3685,329.5,2020-05-24,1845,73,313.7,D,2020-05-24 18:45:00,0,18,5,145,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,-4.199999999999989,0.1999999999999886,0,22.0,48,8.1,238,,,
36.7912,-118.6264,320.3,2020-05-24,1845,39,298.2,D,2020-05-24 18:45:00,0,18,5,145,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,17.7,35,6.3,283,,,
38.3261,-121.3087,325.8,2020-05-25,1927,45,310.9,D,2020-05-25 19:27:00,0,19,5,146,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,-3.6999999999999886,-0.6000000000000227,0,30.0,32,2.1,149,2184.48583984375,89.99735260009766,311.63037109375
37.9051,-121.2511,333.7,2020-05-25,2106,58,316.9,D,2020-05-25 21:06:00,0,21,5,146,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,36.1,17,5.4,290,,,
36.781,-118.6058,333.3,2020-05-25,2106,75,301.1,D,2020-05-25 21:06:00,0,21,5,146,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,6.800000000000011,-4.0,0,19.6,35,7.0,282,,,
36.7899,-118.6076,326.5,2020-05-25,2106,56,305.1,D,2020-05-25 21:06:00,0,21,5,146,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,6.199999999999989,6.900000000000034,1,24.3,37,7.0,282,,,
35.9326,-121.1145,329.9,2020-05-26,1833,59,313.0,D,2020-05-26 18:33:00,0,18,5,147,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,33.4,20,3.4,162,,,
37.678,-121.5071,339.0,2020-05-27,1915,82,326.0,D,2020-05-27 19:15:00,0,19,5,148,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,36.1,19,13.2,325,,,
37.6804,-121.5207,340.7,2020-05-27,1915,86,324.9,D,2020-05-27 19:15:00,0,19,5,148,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,1.6999999999999886,-1.1000000000000227,1,34.3,22,11.2,268,,,
39.0159,-121.3987,334.8,2020-05-27,1915,83,311.1,D,2020-05-27 19:15:00,0,19,5,148,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,21.600000000000023,12.700000000000044,0,34.2,32,6.1,183,670.650146484375,89.99921417236328,149.0412139892578
37.3059,-120.9971,330.8,2020-05-27,2054,59,317.7,D,2020-05-27 20:54:00,0,20,5,148,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,40.3,15,5.9,11,,,
35.8364,-120.7842,314.7,2020-05-28,618,90,293.9,N,2020-05-28 06:18:00,0,6,5,149,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387,0,0.0,0.0,0,21.1,50,8.7,142,,,
35.8379,-120.7722,308.1,2020-05-28,618,73,293.8,N,2020-05-28 06:18:00,0,6,5,149,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387,0,-6.599999999999966,-0.0999999999999659,1,21.1,50,8.7,142,,,
36.6617,-120.1295,307.8,2020-05-28,619,73,296.9,N,2020-05-28 06:19:00,0,6,5,149,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387,0,-9.099999999999966,-5.5,0,30.6,31,12.9,300,,,
39.6594,-121.8142,324.4,2020-05-28,2137,51,312.4,D,2020-05-28 21:37:00,0,21,5,149,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,16.099999999999966,18.69999999999999,0,38.8,16,11.7,135,273.4065856933594,89.99626922607422,110.57504272460938
36.1318,-119.1501,329.2,2020-05-29,1903,70,313.0,D,2020-05-29 19:03:00,0,19,5,150,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,32.2,24,4.8,297,,,
37.6091,-120.7111,323.4,2020-05-29,1903,52,305.9,D,2020-05-29 19:03:00,0,19,5,150,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,6.7999999999999545,4.599999999999966,0,29.1,33,2.4,333,,,
35.3945,-119.1889,337.7,2020-05-29,1903,62,312.1,D,2020-05-29 19:03:00,0,19,5,150,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,17.899999999999977,16.30000000000001,0,33.5,25,10.0,345,,,
39.0513,-121.5546,341.9,2020-05-30,2125,86,302.2,D,2020-05-30 21:25:00,0,21,5,151,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,24.59999999999997,4.0,0,24.0,45,12.5,147,1142.1312255859375,89.9937515258789,191.33253479003903
38.996,-122.0147,317.6,2020-06-01,1933,57,301.7,D,2020-06-01 19:33:00,0,19,6,153,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,27.8,30,6.2,97,1249.6033935546875,89.99690246582031,209.0531616210937
35.4558,-120.5417,331.3,2020-06-01,2112,72,309.0,D,2020-06-01 21:12:00,0,21,6,153,-0.7071067811865477,0.7071067811865475,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,24.1,43,12.3,273,,,
38.9889,-121.455,323.0,2020-06-01,2113,44,304.2,D,2020-06-01 21:13:00,0,21,6,153,-0.7071067811865477,0.7071067811865475,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,27.3,38,1.9,68,1238.0167236328125,89.99803924560547,349.37158203125
38.9856,-121.4778,332.6,2020-06-01,2113,82,305.1,D,2020-06-01 21:13:00,0,21,6,153,-0.7071067811865477,0.7071067811865475,1.2246467991473532e-16,-1.0,1,9.600000000000025,0.9000000000000341,1,27.3,38,1.9,68,1192.128173828125,89.9964599609375,180.01243591308594
38.5078,-121.4944,305.4,2020-06-02,637,64,288.7,N,2020-06-02 06:37:00,0,6,6,154,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,-51.30000000000001,-2.400000000000034,0,21.9,54,11.2,230,2029.529052734375,89.99502563476562,38.65690612792969
38.5096,-121.4728,356.7,2020-06-02,637,100,291.1,N,2020-06-02 06:37:00,0,6,6,154,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0.0,0.0,1,21.8,54,11.2,230,2109.491943359375,89.99909210205078,345.17120361328125
35.6737,-119.2798,319.2,2020-06-02,1839,63,278.7,D,2020-06-02 18:39:00,0,18,6,154,-1.0,-1.8369701987210294e-16,1.2246467991473532e-16,-1.0,1,4.800000000000011,-18.19999999999999,0,29.2,29,4.1,345,,,
35.461,-120.5626,304.9,2020-06-03,542,62,272.8,N,2020-06-03 05:42:00,0,5,6,155,0.9659258262890684,0.2588190451025207,1.2246467991473532e-16,-1.0,0,0.0,0.0,0,19.2,65,6.2,201,,,
39.3174,-121.6577,323.0,2020-06-03,1921,60,310.8,D,2020-06-03 19:21:00,0,19,6,155,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,34.9,25,1.0,135,1033.4044189453125,89.99549865722656,135.02796936035156
38.9888,-121.4563,324.3,2020-06-03,1921,57,308.2,D,2020-06-03 19:21:00,0,19,6,155,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,-8.300000000000011,3.099999999999966,0,32.8,32,1.0,45,1178.022705078125,89.9989013671875,354.0892944335937
38.2281,-122.0425,312.3,2020-06-04,625,85,291.8,N,2020-06-04 06:25:00,0,6,6,156,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0.0,0.0,0,22.4,48,15.0,259,1991.6943359375,89.99601745605469,269.99737548828125
37.8006,-121.2867,323.4,2020-06-05,1909,53,307.1,D,2020-06-05 19:09:00,0,19,6,157,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,29.4,21,14.1,276,,,
35.9146,-119.085,325.1,2020-06-05,2047,71,307.6,D,2020-06-05 20:47:00,0,20,6,157,-0.8660254037844386,0.5,1.2246467991473532e-16,-1.0,1,3.200000000000045,0.9000000000000341,0,27.1,33,9.3,306,,,
35.9252,-119.0881,327.3,2020-06-05,2047,75,305.3,D,2020-06-05 20:47:00,0,20,6,157,-0.8660254037844386,0.5,1.2246467991473532e-16,-1.0,1,2.1999999999999886,-2.300000000000012,1,27.0,34,6.9,298,,,
38.1419,-121.7753,319.6,2020-06-05,2048,55,302.7,D,2020-06-05 20:48:00,0,20,6,157,-0.8660254037844386,0.5,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,23.5,38,26.7,238,1517.591064453125,89.97748565673828,315.0
38.4779,-121.9989,308.9,2020-06-07,656,57,285.0,N,2020-06-07 06:56:00,0,6,6,159,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0.0,0.0,0,14.4,51,20.4,278,1728.6956787109375,89.99468994140625,0.0011657092254608
35.9877,-121.3283,316.4,2020-06-07,2035,49,299.1,D,2020-06-07 20:35:00,0,20,6,159,-0.8660254037844386,0.5,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,19.0,31,5.9,11,,,
36.2633,-121.0983,330.0,2020-06-07,2035,82,301.5,D,2020-06-07 20:35:00,0,20,6,159,-0.8660254037844386,0.5,1.2246467991473532e-16,-1.0,1,0.0,0.0,0,21.7,22,20.9,324,,,
