latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,datetime,spread_label,hour,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_day,brightness_delta_prev,t31_delta_prev,local_density
41.1591,-123.2144,306.7,2020-10-18,2055,54,296.2,D,2020-10-18 20:55:00,0,20,10,292,-0.8660254037844386,0.5,-0.8660254037844386,0.5,1,-1.900000000000034,1.8999999999999773,0
37.4665,-119.1844,313.6,2020-10-19,0619,87,285.4,N,2020-10-19 06:19:00,1,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-41.19999999999999,-22.5,2
37.449,-119.1523,330.1,2020-10-19,0619,79,288.6,N,2020-10-19 06:19:00,1,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-22.599999999999966,-10.699999999999989,3
37.3652,-119.11,306.3,2020-10-19,0619,68,282.6,N,2020-10-19 06:19:00,1,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-19.0,-10.799999999999955,1
37.3795,-119.0433,366.6,2020-10-19,0619,100,292.6,N,2020-10-19 06:19:00,0,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,0.0,0.0,1
36.1044,-121.3576,321.7,2020-10-19,1820,40,306.1,D,2020-10-19 18:20:00,0,18,10,293,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,16.69999999999999,13.700000000000045,0
37.4426,-119.1527,343.0,2020-10-20,1903,90,300.4,D,2020-10-20 19:03:00,1,19,10,294,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,12.899999999999977,11.799999999999955,0
37.434,-119.1034,380.4,2020-10-20,1903,100,298.9,D,2020-10-20 19:03:00,1,19,10,294,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,74.09999999999997,16.299999999999955,1
37.4109,-119.1281,334.1,2020-10-20,2041,80,280.7,D,2020-10-20 20:41:00,1,20,10,294,-0.8660254037844386,0.5,-0.8660254037844386,0.5,1,-46.299999999999955,-18.19999999999999,2
37.5346,-119.1304,326.8,2020-10-21,0606,100,285.3,N,2020-10-21 06:06:00,0,6,10,295,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,9.900000000000034,-1.0,0
36.3566,-118.4377,319.8,2020-10-21,0606,99,280.3,N,2020-10-21 06:06:00,0,6,10,295,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,8.400000000000034,-1.099999999999966,0
37.3765,-119.0353,347.9,2020-10-21,2124,94,296.5,D,2020-10-21 21:24:00,1,21,10,295,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,-18.700000000000045,3.8999999999999773,0
37.411,-119.0802,396.6,2020-10-21,2124,94,307.1,D,2020-10-21 21:24:00,1,21,10,295,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,62.5,26.400000000000034,1
37.3954,-119.0607,343.1,2020-10-22,1851,92,292.4,D,2020-10-22 18:51:00,1,18,10,296,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,16.80000000000001,-4.400000000000034,2
37.435,-119.1437,326.3,2020-10-22,1851,81,296.8,D,2020-10-22 18:51:00,1,18,10,296,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,-70.30000000000001,-10.300000000000011,2
37.2804,-119.2249,308.3,2020-10-22,1851,29,294.4,D,2020-10-22 18:51:00,0,18,10,296,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,3.1000000000000227,8.799999999999955,0
37.3988,-119.0771,329.3,2020-10-23,0554,70,281.2,N,2020-10-23 05:54:00,1,5,10,297,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5,0,-16.5,-6.699999999999989,2
37.4097,-119.0674,345.8,2020-10-23,0554,81,287.9,N,2020-10-23 05:54:00,1,5,10,297,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5,0,2.6999999999999886,-4.5,3
37.5367,-119.1382,306.7,2020-10-23,0554,57,282.9,N,2020-10-23 05:54:00,0,5,10,297,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5,0,-20.100000000000023,-2.400000000000034,0
37.8658,-119.5779,311.5,2020-10-23,2112,59,292.7,D,2020-10-23 21:12:00,0,21,10,297,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,7.100000000000023,8.899999999999977,0
41.027,-123.2929,314.8,2020-10-23,2113,75,291.8,D,2020-10-23 21:13:00,0,21,10,297,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,-10.800000000000011,-1.5,0
37.5295,-119.1254,306.7,2020-10-24,1838,19,286.9,D,2020-10-24 18:38:00,1,18,10,298,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,0.0,4.0,0
37.4003,-118.9773,332.7,2020-10-24,1838,0,292.1,D,2020-10-24 18:38:00,0,18,10,298,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,-15.199999999999989,-4.399999999999977,0
37.4181,-119.1258,333.6,2020-10-24,1838,87,291.9,D,2020-10-24 18:38:00,1,18,10,298,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,4.300000000000011,10.699999999999989,0
37.3969,-119.1217,378.4,2020-10-24,2155,100,295.9,D,2020-10-24 21:55:00,1,21,10,298,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,44.799999999999955,4.0,1
37.4839,-119.1404,319.1,2020-10-24,2155,76,288.6,D,2020-10-24 21:55:00,1,21,10,298,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,12.400000000000034,1.7000000000000455,3
37.4131,-119.1212,315.0,2020-10-25,0542,41,279.5,N,2020-10-25 05:42:00,1,5,10,299,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5,0,-63.39999999999998,-16.399999999999977,3
37.4164,-119.1245,315.2,2020-10-25,0956,36,277.3,N,2020-10-25 09:56:00,0,9,10,299,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.19999999999998863,-2.1999999999999886,4
37.4017,-119.0244,311.9,2020-10-25,0956,84,276.4,N,2020-10-25 09:56:00,1,9,10,299,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-20.80000000000001,-15.700000000000045,5
37.5154,-119.1847,309.1,2020-10-26,0625,77,276.9,N,2020-10-26 06:25:00,1,6,10,300,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-4.5,-8.5,0
37.5481,-119.1778,340.2,2020-10-26,1826,92,288.1,D,2020-10-26 18:26:00,1,18,10,300,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,31.099999999999966,11.200000000000045,1
37.5256,-119.1467,343.2,2020-10-26,1826,66,280.9,D,2020-10-26 18:26:00,1,18,10,300,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,24.099999999999966,-7.7000000000000455,2
33.749,-117.7584,330.2,2020-10-26,2142,63,295.9,D,2020-10-26 21:42:00,0,21,10,300,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,0.0,0.0,0
37.3912,-119.0569,358.9,2020-10-26,2143,92,289.5,D,2020-10-26 21:43:00,1,21,10,300,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,43.69999999999999,12.199999999999989,0
33.914,-117.6981,329.5,2020-10-27,0529,89,283.5,N,2020-10-27 05:29:00,0,5,10,301,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5,0,0.0,0.0,0
37.4438,-119.0864,311.1,2020-10-27,0944,43,275.0,N,2020-10-27 09:44:00,1,9,10,301,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-47.799999999999955,-14.5,1
33.671,-117.6949,328.9,2020-10-27,0945,100,289.1,N,2020-10-27 09:45:00,0,9,10,301,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.0,0.0,0
37.5221,-119.1146,322.6,2020-10-27,1909,22,287.9,D,2020-10-27 19:09:00,1,19,10,301,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,-20.599999999999966,7.0,1
37.5406,-119.1507,310.1,2020-10-27,2048,59,295.0,D,2020-10-27 20:48:00,0,20,10,301,-0.8660254037844386,0.5,-0.8660254037844386,0.5,1,-30.099999999999966,6.899999999999977,1
37.4543,-119.1051,316.3,2020-10-28,0612,43,282.6,N,2020-10-28 06:12:00,1,6,10,302,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-6.300000000000011,-5.2999999999999545,2
37.5388,-119.0978,314.3,2020-10-28,1814,53,295.1,D,2020-10-28 18:14:00,0,18,10,302,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,-2.0,12.5,3
37.4885,-119.1313,355.3,2020-10-28,2130,98,298.3,D,2020-10-28 21:30:00,0,21,10,302,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,41.0,3.1999999999999886,2
37.4349,-119.0866,324.3,2020-10-28,2130,46,294.6,D,2020-10-28 21:30:00,0,21,10,302,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,13.199999999999989,19.600000000000023,2
36.3902,-118.426,308.6,2020-10-29,0517,67,279.3,N,2020-10-29 05:17:00,0,5,10,303,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5,0,-11.199999999999989,-1.0,0
37.4224,-118.9491,307.1,2020-10-29,0932,70,276.4,N,2020-10-29 09:32:00,0,9,10,303,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.0,0.0,0
36.3953,-118.4154,303.5,2020-10-29,0932,34,279.4,N,2020-10-29 09:32:00,0,9,10,303,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-5.100000000000023,0.0999999999999659,1
39.7305,-122.111,310.9,2020-10-29,1856,63,295.7,D,2020-10-29 18:56:00,0,18,10,303,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,0.0,0.0,0
37.492,-119.1258,305.2,2020-10-30,0600,29,278.4,N,2020-10-30 06:00:00,0,6,10,304,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-50.10000000000002,-19.900000000000034,0
42.0199,-123.3625,305.5,2020-10-30,1938,61,288.1,D,2020-10-30 19:38:00,0,19,10,304,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,1.6999999999999886,0.5,0
36.3864,-118.4381,315.6,2020-10-30,2118,51,291.6,D,2020-10-30 21:18:00,0,21,10,304,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,12.100000000000023,12.200000000000045,0
38.7162,-121.9915,312.7,2020-10-30,2119,34,302.2,D,2020-10-30 21:19:00,0,21,10,304,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,2.0,2.599999999999966,0
38.984,-122.0296,306.6,2020-10-31,1844,37,295.8,D,2020-10-31 18:44:00,0,18,10,305,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,-11.0,-5.899999999999977,0
37.5497,-119.1645,324.2,2020-10-31,1844,76,301.7,D,2020-10-31 18:44:00,0,18,10,305,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,14.099999999999966,6.699999999999989,0
36.3723,-118.4267,322.1,2020-10-31,1845,66,296.6,D,2020-10-31 18:45:00,0,18,10,305,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5,1,6.5,5.0,1
37.4238,-119.0823,300.4,2020-11-01,0548,27,278.8,N,2020-11-01 05:48:00,0,5,11,306,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0,-23.900000000000034,-15.800000000000011,0
37.5178,-119.1041,312.0,2020-11-01,1002,84,276.2,N,2020-11-01 10:02:00,0,10,11,306,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,6.800000000000011,-2.1999999999999886,1
37.3996,-119.0059,323.1,2020-11-01,2106,76,281.1,D,2020-11-01 21:06:00,0,21,11,306,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,11.200000000000045,4.7000000000000455,1
42.0166,-123.3683,306.3,2020-11-01,2107,62,292.3,D,2020-11-01 21:07:00,0,21,11,306,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.8000000000000114,4.199999999999989,0
39.4307,-122.0381,317.1,2020-11-01,2107,72,303.7,D,2020-11-01 21:07:00,0,21,11,306,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,11.800000000000011,16.099999999999966,0
37.407,-118.9853,310.5,2020-11-02,0631,80,278.6,N,2020-11-02 06:31:00,0,6,11,307,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,-12.600000000000023,-2.5,1
39.8797,-122.1819,310.5,2020-11-02,1832,63,296.7,D,2020-11-02 18:32:00,0,18,11,307,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.8000000000000114,-0.30000000000001137,0
41.0198,-123.2772,310.8,2020-11-02,2150,66,297.9,D,2020-11-02 21:50:00,0,21,11,307,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-4.0,6.099999999999966,0
36.3944,-118.4433,304.9,2020-11-03,0535,7,275.8,N,2020-11-03 05:35:00,0,5,11,308,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0,-17.200000000000045,-20.80000000000001,0
37.4104,-118.9976,300.5,2020-11-03,0950,19,275.7,N,2020-11-03 09:50:00,0,9,11,308,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,-10.0,-2.900000000000034,0
36.2608,-117.9865,315.9,2020-11-03,2053,64,303.8,D,2020-11-03 20:53:00,0,20,11,308,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.9017,-122.2358,311.0,2020-11-03,2054,64,301.0,D,2020-11-03 20:54:00,0,20,11,308,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.5,4.300000000000011,0
39.8006,-122.1608,316.2,2020-11-03,2054,74,300.0,D,2020-11-03 20:54:00,0,20,11,308,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,15.099999999999966,11.100000000000023,0
37.5446,-119.0806,339.7,2020-11-04,2137,90,290.3,D,2020-11-04 21:37:00,0,21,11,309,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,27.69999999999999,14.100000000000023,0
38.3152,-121.5287,329.7,2020-11-04,2137,84,299.8,D,2020-11-04 21:37:00,0,21,11,309,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,2.3999999999999773,-16.399999999999977,0
39.798,-122.1702,318.8,2020-11-04,2137,75,300.4,D,2020-11-04 21:37:00,0,21,11,309,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,2.6000000000000227,0.39999999999997726,0
37.5432,-119.085,315.2,2020-11-05,0938,91,283.3,N,2020-11-05 09:38:00,0,9,11,310,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,-24.5,-7.0,1
40.4813,-122.5195,312.3,2020-11-05,1902,71,301.3,D,2020-11-05 19:02:00,0,19,11,310,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,-77.09999999999997,-8.199999999999989,0
39.7911,-122.1785,311.2,2020-11-05,2042,56,298.3,D,2020-11-05 20:42:00,0,20,11,310,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,-7.600000000000023,-2.099999999999966,1
39.0438,-121.4171,324.8,2020-11-05,2042,80,299.3,D,2020-11-05 20:42:00,0,20,11,310,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,-10.0,-11.800000000000011,0
37.5489,-119.0613,303.3,2020-11-06,1021,54,277.9,N,2020-11-06 10:21:00,0,10,11,311,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,-11.899999999999977,-5.400000000000034,0
39.8236,-122.0125,303.4,2020-11-06,2125,56,290.8,D,2020-11-06 21:25:00,0,21,11,311,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.1916,-121.6509,307.3,2020-11-06,2125,65,293.6,D,2020-11-06 21:25:00,0,21,11,311,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
38.9839,-122.0904,301.4,2020-11-07,1850,47,279.3,D,2020-11-07 18:50:00,0,18,11,312,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,-5.800000000000011,1.900000000000034,0
38.9823,-122.0764,307.2,2020-11-07,1850,65,277.4,D,2020-11-07 18:50:00,0,18,11,312,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,5.699999999999989,-1.5,1
39.6867,-121.8376,306.5,2020-11-07,1850,64,289.5,D,2020-11-07 18:50:00,0,18,11,312,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,-17.899999999999977,-22.899999999999977,0
39.4,-122.2389,311.8,2020-11-07,2030,51,289.5,D,2020-11-07 20:30:00,0,20,11,312,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,8.400000000000034,13.800000000000011,0
33.8962,-116.5954,338.4,2020-11-08,1756,91,286.5,D,2020-11-08 17:56:00,0,17,11,313,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,1,13.699999999999989,-0.39999999999997726,0
33.9,-116.5659,324.7,2020-11-08,1756,83,286.9,D,2020-11-08 17:56:00,0,17,11,313,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,1
37.2893,-120.7166,316.1,2020-11-08,2112,76,289.3,D,2020-11-08 21:12:00,0,21,11,313,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,3.0,-4.300000000000011,0
37.5292,-120.7218,302.5,2020-11-08,2112,52,284.3,D,2020-11-08 21:12:00,0,21,11,313,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-3.8999999999999773,-3.8000000000000114,0
37.407,-121.0246,300.7,2020-11-09,1838,35,287.4,D,2020-11-09 18:38:00,0,18,11,314,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
36.2202,-119.5294,308.5,2020-11-09,1839,67,290.9,D,2020-11-09 18:39:00,0,18,11,314,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
36.0722,-119.998,302.6,2020-11-09,1839,52,288.3,D,2020-11-09 18:39:00,0,18,11,314,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
37.6149,-120.7577,303.8,2020-11-10,1921,57,290.6,D,2020-11-10 19:21:00,0,19,11,315,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.2112,-121.6001,306.4,2020-11-10,2100,63,290.2,D,2020-11-10 21:00:00,0,21,11,315,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-17.400000000000034,-16.69999999999999,0
36.4209,-120.338,301.2,2020-11-10,2100,33,289.5,D,2020-11-10 21:00:00,0,21,11,315,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
34.7009,-120.2156,312.1,2020-11-11,2142,69,293.6,D,2020-11-11 21:42:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.5162,-122.1486,315.7,2020-11-11,2143,76,280.7,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-6.5,-24.30000000000001,0
39.596,-122.1229,315.2,2020-11-11,2143,75,290.6,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-20.600000000000023,-11.899999999999977,1
39.339,-121.962,306.1,2020-11-11,2143,63,276.1,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-15.899999999999977,-27.69999999999999,0
39.5108,-122.211,317.1,2020-11-11,2143,77,284.5,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,13.5,-5.0,1
37.3321,-119.8816,302.9,2020-11-12,1909,54,292.8,D,2020-11-12 19:09:00,0,19,11,317,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
34.707,-120.2076,333.8,2020-11-12,2047,88,293.8,D,2020-11-12 20:47:00,0,20,11,317,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,21.69999999999999,0.19999999999998863,1
35.8069,-120.7446,318.0,2020-11-12,2047,78,297.5,D,2020-11-12 20:47:00,0,20,11,317,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.3521,-121.7734,326.8,2020-11-12,2048,85,293.0,D,2020-11-12 20:48:00,0,20,11,317,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
34.2339,-119.2486,311.1,2020-11-13,2130,0,291.7,D,2020-11-13 21:30:00,0,21,11,318,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.5318,-118.5637,302.8,2020-11-14,1856,37,284.9,D,2020-11-14 18:56:00,0,18,11,319,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,-8.899999999999977,-4.400000000000034,0
39.0069,-121.619,305.8,2020-11-14,1856,62,282.6,D,2020-11-14 18:56:00,0,18,11,319,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.794,-122.0955,300.7,2020-11-14,1856,39,275.8,D,2020-11-14 18:56:00,0,18,11,319,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
36.5051,-119.9964,307.0,2020-11-14,1857,64,291.7,D,2020-11-14 18:57:00,0,18,11,319,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
38.0531,-121.1823,305.1,2020-11-15,2118,61,293.6,D,2020-11-15 21:18:00,0,21,11,320,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-15.899999999999977,-13.5,0
39.4378,-122.0379,307.5,2020-11-15,2119,65,293.0,D,2020-11-15 21:19:00,0,21,11,320,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-9.600000000000023,-10.699999999999989,0
38.7016,-122.0321,307.2,2020-11-15,2119,65,294.5,D,2020-11-15 21:19:00,0,21,11,320,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-5.5,-7.699999999999989,0
38.8506,-121.8829,314.6,2020-11-15,2119,75,292.5,D,2020-11-15 21:19:00,0,21,11,320,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
38.1844,-122.1761,303.2,2020-11-16,1844,55,288.8,D,2020-11-16 18:44:00,0,18,11,321,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.1678,-122.2511,306.7,2020-11-16,2024,48,281.8,D,2020-11-16 20:24:00,0,20,11,321,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
39.1831,-122.2545,316.6,2020-11-16,2024,77,282.4,D,2020-11-16 20:24:00,0,20,11,321,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,9.900000000000034,0.5999999999999659,1
38.5181,-119.4508,327.9,2020-11-17,2106,31,280.0,D,2020-11-17 21:06:00,0,21,11,322,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-54.10000000000002,-6.5,0
38.5431,-119.4684,382.0,2020-11-17,2106,100,286.5,D,2020-11-17 21:06:00,1,21,11,322,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,55.89999999999998,-3.6000000000000227,1
40.0611,-120.0793,379.2,2020-11-17,2107,75,275.3,D,2020-11-17 21:07:00,0,21,11,322,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
40.0383,-120.1096,370.5,2020-11-17,2107,100,286.3,D,2020-11-17 21:07:00,0,21,11,322,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,1
38.5627,-119.3647,437.1,2020-11-18,0631,100,289.4,N,2020-11-18 06:31:00,0,6,11,323,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0.0,0.0,2
38.52,-119.3994,369.2,2020-11-18,0631,100,278.1,N,2020-11-18 06:31:00,0,6,11,323,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,32.19999999999999,3.6000000000000227,3
38.5292,-119.4414,337.0,2020-11-18,0631,100,274.5,N,2020-11-18 06:31:00,0,6,11,323,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0.0,0.0,4
40.9826,-122.3951,304.3,2020-11-19,1914,59,278.8,D,2020-11-19 19:14:00,0,19,11,324,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,-31.30000000000001,-2.599999999999966,0
36.5741,-119.9543,327.9,2020-11-19,1915,85,290.2,D,2020-11-19 19:15:00,0,19,11,324,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,19.0,-3.6999999999999886,0
36.7237,-120.1285,318.3,2020-11-19,1915,78,289.2,D,2020-11-19 19:15:00,0,19,11,324,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,10.5,-7.699999999999989,0
36.7279,-120.147,311.4,2020-11-19,2053,71,291.7,D,2020-11-19 20:53:00,0,20,11,324,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,-6.900000000000034,2.5,1
36.3567,-118.3762,303.4,2020-11-19,2053,12,285.7,D,2020-11-19 20:53:00,0,20,11,324,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,-1.5,9.899999999999977,0
42.5795,-124.2259,313.3,2020-11-20,1957,74,281.3,D,2020-11-20 19:57:00,0,19,11,325,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
41.3833,-123.9733,312.4,2020-11-20,2138,72,282.4,D,2020-11-20 21:38:00,0,21,11,325,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
41.0241,-122.5724,319.9,2020-11-20,2138,77,285.3,D,2020-11-20 21:38:00,0,21,11,325,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
42.536,-124.2024,309.7,2020-11-20,2138,61,282.0,D,2020-11-20 21:38:00,0,21,11,325,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,1
36.3628,-118.3833,316.6,2020-11-21,1903,77,285.3,D,2020-11-21 19:03:00,0,19,11,326,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,13.200000000000045,-0.39999999999997726,0
37.8623,-120.9594,307.0,2020-11-21,1903,65,288.5,D,2020-11-21 19:03:00,0,19,11,326,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
37.5432,-121.0499,301.1,2020-11-21,1903,39,282.0,D,2020-11-21 19:03:00,0,19,11,326,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0
